ds,kelurahan,yhat,yhat_lower,yhat_upper
2024-09-01,Koto Katik,344.5843821622046,343.6670556151891,345.5261029609256
2024-10-01,Koto Katik,343.5601460730786,342.64005986931755,344.42082382523284
2024-11-01,Koto Katik,344.03955144507256,343.12126172921467,345.0152504713196
2024-12-01,Koto Katik,344.85610932579334,343.967799633028,345.7792944210374
2025-01-01,Koto Katik,344.69559222794993,343.76602978779886,345.6466835218742
2025-02-01,Koto Katik,346.1309293234743,345.1423172368091,347.0330640538298
2025-03-01,Koto Katik,347.5110762009785,346.5735001627199,348.47333955044894
2025-04-01,Koto Katik,349.0162765872781,348.0812343444459,349.97208440418154
2025-05-01,Koto Katik,350.03916305852033,349.0530754891067,351.0083421421139
2025-06-01,Koto Katik,350.5700240874425,349.61589966712614,351.47362925246955
2025-07-01,Koto Katik,350.0862911739156,349.1574293020908,351.03924538364413
2025-08-01,Koto Katik,350.04474976845285,349.14209034864587,350.95424265680265
2025-09-01,Koto Katik,349.8329735871379,348.9426575504164,350.7353419831353
2025-10-01,Koto Katik,348.94387187622436,347.9179942636951,349.87437245901066
2025-11-01,Koto Katik,349.2057417172694,348.269024052715,350.1559992901946
2025-12-01,Koto Katik,349.67277398510134,348.59827801657883,350.7050316533154
2026-01-01,Koto Katik,349.70769680843694,348.4998964901713,350.8137442926154
2026-02-01,Koto Katik,351.14759270131407,349.6554708718855,352.62173742219557
2026-03-01,Koto Katik,352.6665905666005,350.943515863747,354.4281255144218
2026-04-01,Koto Katik,354.085515666589,351.9818387837503,356.0375013511427
2026-05-01,Koto Katik,355.40270550186426,352.6847030271303,357.87479871606854
2026-06-01,Koto Katik,355.5828286956361,352.5421006636674,358.38806715803656
2026-07-01,Koto Katik,354.88718750252445,351.06437397010615,358.40526919084164
2026-08-01,Koto Katik,354.9435482500496,350.90317402021907,358.80013965504025
2026-09-01,Koto Katik,355.0903433835953,350.4574486463469,359.60290713972375
2026-10-01,Koto Katik,354.32610351089664,349.04068369800916,359.4676870468205
2026-11-01,Koto Katik,354.36288130319133,348.3259298011497,360.08885141374304
2026-12-01,Koto Katik,354.4855507020666,347.85951934994074,360.57944027014497
2027-01-01,Koto Katik,354.7225028819769,347.12677831111915,361.5838495220766
2027-02-01,Koto Katik,356.16757268162047,348.10065327063774,363.76715085876845
2027-03-01,Koto Katik,357.8242466368392,348.9271064083173,366.270442727382
2027-04-01,Koto Katik,359.15705733567415,349.6128056564354,368.1392344796989
2027-05-01,Koto Katik,360.7624075221781,350.57547573631626,370.73775501307875
2027-06-01,Koto Katik,360.5863868262075,349.6728097489318,371.50864022553526
2027-07-01,Koto Katik,359.6873318145365,347.9760145552594,371.3153347630419
2027-08-01,Koto Katik,359.8509916809966,347.4891865780037,372.40427062272977
2027-09-01,Koto Katik,360.3562648520095,346.7631259597642,373.86176656362875
2027-10-01,Koto Katik,359.7064118171073,345.4527697928969,374.08500788817315
2027-11-01,Koto Katik,359.5108510256035,344.75120247411485,374.6139971597351
2027-12-01,Koto Katik,359.294769032189,343.48248723345336,375.1670734836044
2028-01-01,Koto Katik,359.74019257184807,342.813538792258,376.4766655752729
2028-02-01,Koto Katik,361.190954574788,343.24527109003554,378.08927735372276
2028-03-01,Koto Katik,362.6951828093764,343.9667967781902,381.11128996933536
2028-04-01,Koto Katik,364.28682058957173,343.76339487422206,383.2643197316996
2028-05-01,Koto Katik,365.0094640458827,343.4916842240903,385.10501615724684
2028-06-01,Koto Katik,365.88524838351793,343.93174304624614,386.4024709171977
2028-07-01,Koto Katik,365.6215832752736,342.6270175436981,387.2105719091538
2028-08-01,Koto Katik,365.49170777116626,341.6829393093064,388.0292293261016
2028-09-01,Koto Katik,364.92174830588976,340.0942342602962,388.4636834078243
2028-10-01,Koto Katik,363.89751221676016,338.27885030499993,389.07732856191564
2028-11-01,Koto Katik,364.37691758875764,337.59080457820016,390.14366491076737
2028-12-01,Koto Katik,365.1934754694774,338.13203124067405,392.31741947574807
2029-01-01,Koto Katik,365.0329583716336,336.73845375278637,392.98600103850646
2029-02-01,Koto Katik,366.4682954671595,337.1882960467981,395.6711324542648
2029-03-01,Koto Katik,367.848442344662,338.01523241357165,397.7817960551151
2029-04-01,Koto Katik,369.35364273096036,338.4613404128256,400.058653015034
2029-05-01,Koto Katik,370.3765292022052,337.95318990112645,402.80306212094195
2029-06-01,Koto Katik,370.90739023112513,338.08975366036236,404.4273933118072
2029-07-01,Koto Katik,370.4236573176022,335.8061693761035,405.08612454894967
2029-08-01,Koto Katik,370.3821159121371,335.1401882970883,405.77498597709945
2029-09-01,Koto Katik,370.17033973081953,333.1048276026927,407.0355722349553
2029-10-01,Koto Katik,369.2812380199088,331.6071501470428,406.99639531668174
2029-11-01,Koto Katik,369.54310786095346,331.00427588631084,408.5435514187598
2029-12-01,Koto Katik,370.0101401287889,330.49954149664285,410.2716172387969
2030-01-01,Koto Katik,370.04506295212013,329.1737428133529,411.4725340620184
2030-02-01,Koto Katik,371.4849588449995,329.928980853902,414.7093681032954
2030-03-01,Koto Katik,373.00395671028593,330.41947135642886,417.5490673699562
2030-04-01,Koto Katik,374.42288181027436,330.5470165672536,419.85764924766727
2030-05-01,Koto Katik,375.74007164554814,330.3516166502269,422.9550724196635
2030-06-01,Koto Katik,375.92019483931955,329.37359401925653,423.7160930649104
2030-07-01,Koto Katik,375.22455364620697,327.53353990822245,423.91013753514494
2030-08-01,Koto Katik,375.28091439373094,326.6776028114627,425.1322220091202
2030-09-01,Koto Katik,375.4277095272786,324.7418400528283,426.53031245978167
2019-01-01,Koto Panjang,247.82188038680235,247.1287582156661,248.55064186062734
2019-02-01,Koto Panjang,248.6600760781905,247.9979857140281,249.37982638642765
2019-03-01,Koto Panjang,249.2388389950379,248.53608511042398,249.9341685001202
2019-04-01,Koto Panjang,249.11619600905948,248.42436336361013,249.85429022488532
2019-05-01,Koto Panjang,249.56236044988893,248.81067186364842,250.30714192191786
2019-06-01,Koto Panjang,249.26602247272015,248.59839620419365,249.94455258136992
2019-07-01,Koto Panjang,249.0390410215871,248.296474547159,249.73269601473928
2019-08-01,Koto Panjang,248.17223704080962,247.46388810165678,248.90792056492361
2019-09-01,Koto Panjang,246.91896424320555,246.1720611596251,247.62349229105737
2019-10-01,Koto Panjang,245.64159231136165,244.9089079062077,246.33620529033055
2019-11-01,Koto Panjang,245.13680873986243,244.394724573657,245.87398485759482
2019-12-01,Koto Panjang,245.0106593487837,244.2974940970096,245.73111314677
2020-01-01,Koto Panjang,244.7585792360104,244.06001506364217,245.49280135928225
2020-02-01,Koto Panjang,245.65225125349258,244.96452851126247,246.38106310534377
2020-03-01,Koto Panjang,246.05442426741428,245.36588131059023,246.71932531657322
2020-04-01,Koto Panjang,246.64907598341313,245.90092645915948,247.34913711032436
2020-05-01,Koto Panjang,247.30042837035074,246.6061890019925,248.05058757743168
2020-06-01,Koto Panjang,247.5778162675909,246.81082319901276,248.25960853538106
2020-07-01,Koto Panjang,247.5630509435856,246.82916000239373,248.27740253888092
2020-08-01,Koto Panjang,247.78712023376968,247.05041384644204,248.4824878483665
2020-09-01,Koto Panjang,247.94887370258346,247.24169063022114,248.68923294593273
2020-10-01,Koto Panjang,247.613172474341,246.93896615502786,248.32103023136563
2020-11-01,Koto Panjang,247.66790609523952,246.92895399364753,248.41124074275837
2020-12-01,Koto Panjang,248.146480141931,247.43132006023657,248.80040043385492
2021-01-01,Koto Panjang,248.513787660225,247.7854829260887,249.2272812548254
2021-02-01,Koto Panjang,249.95188714675206,249.24192523928483,250.6698759412833
2021-03-01,Koto Panjang,251.29697397085627,250.6269678623709,252.02223805340958
2021-04-01,Koto Panjang,252.1367646614642,251.46092921480735,252.83816329713719
2021-05-01,Koto Panjang,252.67555930518435,252.00046062893222,253.3799406116737
2021-06-01,Koto Panjang,252.72227661946195,251.99910348502874,253.4222002695179
2021-07-01,Koto Panjang,252.60417643070997,251.8630024492791,253.34184735590003
2021-08-01,Koto Panjang,252.4302443495933,251.6742041135988,253.1615738384541
2021-09-01,Koto Panjang,252.07958635942086,251.39893242560666,252.77397609771353
2021-10-01,Koto Panjang,251.38515795387008,250.64509693388186,252.07218317180303
2021-11-01,Koto Panjang,251.20877526750562,250.51472203827254,251.90574221252635
2021-12-01,Koto Panjang,251.44496916165295,250.7416333691857,252.09336883553937
2022-01-01,Koto Panjang,250.70642725065198,250.01566943603996,251.42815732855163
2022-02-01,Koto Panjang,251.0674721817398,250.3440751082899,251.75998578860296
2022-03-01,Koto Panjang,251.4681127083196,250.75058618498548,252.17538472631347
2022-04-01,Koto Panjang,251.199819490391,250.4908889898379,251.89459567956004
2022-05-01,Koto Panjang,251.09845861017297,250.43374337646122,251.8937098280893
2022-06-01,Koto Panjang,250.9275704446231,250.1927093131565,251.6766871522323
2022-07-01,Koto Panjang,250.71356726623455,249.97861248797912,251.40379390800715
2022-08-01,Koto Panjang,250.151708925291,249.48774417426688,250.86123203121684
2022-09-01,Koto Panjang,249.50402440948403,248.83721384488237,250.22303787989952
2022-10-01,Koto Panjang,248.66477474634843,247.9344903865439,249.37779553560682
2022-11-01,Koto Panjang,248.4778296853291,247.74939696137076,249.19997450820904
2022-12-01,Koto Panjang,248.6827296971476,247.97281224274778,249.36825649701322
2023-01-01,Koto Panjang,248.7721147718733,248.02871564993634,249.51332073651517
2023-02-01,Koto Panjang,249.98611322149742,249.2586688866681,250.68992393803032
2023-03-01,Koto Panjang,250.90431088771757,250.1855254359715,251.58364422082326
2023-04-01,Koto Panjang,251.15747067864257,250.44859437060296,251.822811175513
2023-05-01,Koto Panjang,251.99454347302057,251.27973944721404,252.72749695737946
2023-06-01,Koto Panjang,252.10214412785223,251.35647932820407,252.82742252367643
2023-07-01,Koto Panjang,252.26615331564292,251.61113556856074,253.0338598950125
2023-08-01,Koto Panjang,251.80337299508557,251.07307856078765,252.48375066243213
2023-09-01,Koto Panjang,250.69391543588148,249.98862926903863,251.36411291294777
2023-10-01,Koto Panjang,249.5557195045518,248.8469066383248,250.2258994954739
2023-11-01,Koto Panjang,249.19475113358234,248.53443227631797,249.96996892804597
2023-12-01,Koto Panjang,249.058340454645,248.33162416061526,249.7335782755341
2024-01-01,Koto Panjang,248.79565701108507,248.05097849457005,249.52728611547533
2024-02-01,Koto Panjang,249.67807970134288,248.99529659976784,250.46335278856677
2024-03-01,Koto Panjang,250.06564164690244,249.38692121729133,250.76235498388965
2024-04-01,Koto Panjang,250.6446746346546,249.96746147136986,251.36420952088784
2024-05-01,Koto Panjang,250.88805181532,250.17051088988467,251.58179636401118
2024-06-01,Koto Panjang,250.7438653327447,250.04546566323964,251.47153709317553
2024-07-01,Koto Panjang,250.32112480246465,249.5444069990099,251.04253821407187
2024-08-01,Koto Panjang,250.12214580000798,249.46317057923443,250.89538446082634
2024-09-01,Koto Panjang,249.86085097617857,249.1153996276696,250.565545000286
2024-10-01,Koto Panjang,249.115748148907,248.4113739411071,249.82002357098395
2024-11-01,Koto Panjang,248.74743345080884,248.06389256138598,249.45318315764223
2024-12-01,Koto Panjang,248.81660589846916,248.10453287633132,249.56801729118362
2025-01-01,Koto Panjang,248.7609555784241,248.10488370755675,249.47233519125822
2025-02-01,Koto Panjang,249.77609722661478,249.02046714692304,250.48804554948552
2025-03-01,Koto Panjang,251.01906931871673,250.28699413093227,251.68295493670658
2025-04-01,Koto Panjang,251.74580441317926,251.04847238223138,252.4413103991713
2025-05-01,Koto Panjang,252.17519041546996,251.4836615993262,252.859693971791
2025-06-01,Koto Panjang,252.10885219584335,251.33506366504525,252.78738508102916
2025-07-01,Koto Panjang,251.8813434258954,251.1506196832299,252.59092473884564
2025-08-01,Koto Panjang,251.59568940342612,250.894729568608,252.31380653725873
2025-09-01,Koto Panjang,251.1333094719062,250.4529845947831,251.79415114163862
2025-10-01,Koto Panjang,250.330763058597,249.62009420271144,251.03536139022296
2025-11-01,Koto Panjang,250.04348496351892,249.26339461053644,250.79670109022015
2025-12-01,Koto Panjang,250.17236072019955,249.31691089548804,251.04420422196873
2026-01-01,Koto Panjang,250.18139201767048,249.12587461620774,251.10598519331907
2026-02-01,Koto Panjang,251.2900101572322,249.9005318365416,252.57663724855496
2026-03-01,Koto Panjang,252.36587809791536,250.6410612319128,253.91723668415958
2026-04-01,Koto Panjang,252.84515806374233,250.75786388995292,254.84888406141295
2026-05-01,Koto Panjang,253.46725510329034,250.8862865896555,255.71017036800015
2026-06-01,Koto Panjang,253.47948510348826,250.57034649513048,256.09174483471185
2026-07-01,Koto Panjang,253.44269305324275,249.98905960289835,256.53010683667463
2026-08-01,Koto Panjang,253.06395287804827,248.98044079566955,256.84202870773777
2026-09-01,Koto Panjang,252.40038287891414,247.9517308848292,256.5786437711481
2026-10-01,Koto Panjang,251.54576016740103,246.67292835469894,256.307273709467
2026-11-01,Koto Panjang,251.34259139387763,245.84923893116803,256.742125877108
2026-12-01,Koto Panjang,251.5317910387585,245.5084972661795,257.4707823144673
2027-01-01,Koto Panjang,251.60495240098075,244.99987110876185,258.197676755597
2027-02-01,Koto Panjang,252.8026757624884,245.57428884336232,259.90213786403484
2027-03-01,Koto Panjang,253.70617334912285,245.88231067898062,261.4660420787497
2027-04-01,Koto Panjang,253.94305803326407,245.42574284725012,262.26524052505334
2027-05-01,Koto Panjang,254.7643807243021,245.47124961869562,263.82513965306805
2027-06-01,Koto Panjang,254.8557062723496,245.02928022585775,264.43788425036456
2027-07-01,Koto Panjang,255.00487726018943,244.2304902857986,265.20434460012154
2027-08-01,Koto Panjang,254.52676413301705,242.85521527756222,265.01076134514807
2027-09-01,Koto Panjang,253.66218218901818,241.46501760891786,265.2002663873012
2027-10-01,Koto Panjang,252.76096265950108,239.56789530237788,264.8533893152376
2027-11-01,Koto Panjang,252.64486990373672,238.89386109262114,265.7008402712354
2027-12-01,Koto Panjang,252.89487281176494,238.2059891269803,266.5210704175997
2028-01-01,Koto Panjang,253.03148340806885,237.8360692414733,267.99517347898905
2028-02-01,Koto Panjang,254.313846134629,238.21634755454406,269.9437492094698
2028-03-01,Koto Panjang,255.07554553350556,238.2997291489857,271.31769742198173
2028-04-01,Koto Panjang,256.05451855756087,238.48369607530515,273.3236379258617
2028-05-01,Koto Panjang,256.29789573822575,237.73827155950008,274.3350780948571
2028-06-01,Koto Panjang,256.1537092556513,236.95002860495205,275.4585961872299
2028-07-01,Koto Panjang,255.7309687253719,235.95451277124604,276.08322748937013
2028-08-01,Koto Panjang,255.53198972291506,234.68389245756484,276.8767160139486
2028-09-01,Koto Panjang,255.27069489908493,233.5596986942637,278.0430172590598
2028-10-01,Koto Panjang,254.52559207181557,231.89509296462185,278.9194843955109
2028-11-01,Koto Panjang,254.15727737371415,230.4653238742028,279.99826005715636
2028-12-01,Koto Panjang,254.2264498213761,229.76642134554479,280.659437339212
2029-01-01,Koto Panjang,254.17079950133186,228.34315803109777,281.50389609740915
2029-02-01,Koto Panjang,255.18594114952148,228.35661093219935,283.4821824566655
2029-03-01,Koto Panjang,256.4289132416234,229.1369396329681,285.6644379948311
2029-04-01,Koto Panjang,257.15564833608823,229.04976001939437,287.3572145587243
2029-05-01,Koto Panjang,257.5850343383763,228.40996969662112,288.9232886080859
2029-06-01,Koto Panjang,257.51869611875037,227.285117759136,289.54813456795887
2029-07-01,Koto Panjang,257.29118734880075,226.26672378042355,290.1515393429227
2029-08-01,Koto Panjang,257.00553332633257,225.0493922889945,290.99526345968576
2029-09-01,Koto Panjang,256.5431533948141,223.3407638984542,292.22569155277927
2029-10-01,Koto Panjang,255.74060698150456,221.97048690865805,292.6433664070523
2029-11-01,Koto Panjang,255.45332888642554,219.49570964676096,293.4247392909002
2029-12-01,Koto Panjang,255.58220464310654,218.9058658672155,294.57971224722536
2030-01-01,Koto Panjang,255.5912359405775,217.6387017735317,295.1692901873992
2030-02-01,Koto Panjang,256.69985408013997,217.3722147175688,297.1669126551379
2030-03-01,Koto Panjang,257.77572202082155,218.29176944922617,299.9266221282417
2030-04-01,Koto Panjang,258.2550019866473,217.40193024734384,301.3263255779593
2030-05-01,Koto Panjang,258.8770990261978,216.11082611612508,303.8083113585115
2030-06-01,Koto Panjang,258.889329026395,215.37999183131242,304.8192148441658
2030-07-01,Koto Panjang,258.8525369761511,213.83326469675538,305.96776423714476
2030-08-01,Koto Panjang,258.4737968009547,212.25673866959872,306.8227503361335
2030-09-01,Koto Panjang,257.8102268018215,210.18958643320784,307.39058696150533
2019-01-01,Ngalau,279.3610334468648,278.63712869361643,280.1518920076511
2019-02-01,Ngalau,279.829299963185,279.0877738919123,280.603579343021
2019-03-01,Ngalau,281.70625909366294,280.95928373630676,282.4151521888468
2019-04-01,Ngalau,282.10538992140835,281.41484961391575,282.8474695352785
2019-05-01,Ngalau,281.5976908135788,280.8328970958703,282.3731363909678
2019-06-01,Ngalau,281.9286513631969,281.1764228249743,282.7358711108092
2019-07-01,Ngalau,282.10552814606643,281.28732452547433,282.842491973928
2019-08-01,Ngalau,281.95303970181374,281.1357853636667,282.785446439351
2019-09-01,Ngalau,281.4091162169376,280.7069025745147,282.1600900673094
2019-10-01,Ngalau,280.83055268781925,280.0735732703118,281.5595484632607
2019-11-01,Ngalau,280.4977714647675,279.68119842885386,281.2852762934634
2019-12-01,Ngalau,280.82550275259644,280.03590175514813,281.594711585927
2020-01-01,Ngalau,281.0794072524965,280.3304936923616,281.82987255956493
2020-02-01,Ngalau,281.41874921013556,280.6470909611768,282.2036563566175
2020-03-01,Ngalau,282.71861465463815,281.95678539632695,283.50566048803523
2020-04-01,Ngalau,284.3343618998713,283.624668985505,285.10958103426594
2020-05-01,Ngalau,285.6013657005586,284.84331268842334,286.363312047435
2020-06-01,Ngalau,285.7498057217237,284.96155393785426,286.5031596336758
2020-07-01,Ngalau,286.3409949350166,285.556027770981,287.1260951991623
2020-08-01,Ngalau,286.33754590503037,285.5934050091325,287.07866652584147
2020-09-01,Ngalau,285.5983247136539,284.88614819789854,286.36073793594517
2020-10-01,Ngalau,285.5111515783464,284.65114450419355,286.3162663338303
2020-11-01,Ngalau,285.8558006562812,285.0751406533176,286.5875293382852
2020-12-01,Ngalau,286.25827992330665,285.5164997186542,287.03541178808666
2021-01-01,Ngalau,286.88624689492343,286.07421306976335,287.64103982843636
2021-02-01,Ngalau,287.95706637045726,287.1452564689721,288.7526011354293
2021-03-01,Ngalau,287.985727765046,287.28737202266296,288.6844263959009
2021-04-01,Ngalau,288.9034701566649,288.1181648379521,289.72266062517576
2021-05-01,Ngalau,289.3432644258527,288.5743013758262,290.09782706394896
2021-06-01,Ngalau,289.30540338931326,288.56078873430266,290.0861307251709
2021-07-01,Ngalau,289.5238392757162,288.77836307540963,290.27558301260376
2021-08-01,Ngalau,289.6990099955724,288.9211638246189,290.4767414627987
2021-09-01,Ngalau,289.2579100013804,288.53215192731784,290.0005535420215
2021-10-01,Ngalau,289.23588787452735,288.4652391242404,290.0342376795397
2021-11-01,Ngalau,289.5049742810975,288.7257945994185,290.2659928435877
2021-12-01,Ngalau,289.97853301442973,289.23172478584235,290.7753735906509
2022-01-01,Ngalau,290.405560533071,289.62658096675113,291.18325414026896
2022-02-01,Ngalau,291.14309568129676,290.3489933438194,291.9355271860403
2022-03-01,Ngalau,292.07423531081224,291.3319927372524,292.8432778614436
2022-04-01,Ngalau,292.7160192734984,291.9755511594348,293.5124267358939
2022-05-01,Ngalau,292.65679324257894,291.830498637414,293.44826061372834
2022-06-01,Ngalau,292.8435505247418,292.0809248920825,293.641842136316
2022-07-01,Ngalau,293.08237044410237,292.3337970442601,293.8498420636765
2022-08-01,Ngalau,292.9004021064049,292.1334517525691,293.7000901873921
2022-09-01,Ngalau,292.2176054346843,291.50081740786163,292.99335865775504
2022-10-01,Ngalau,291.73480553516004,290.9742911131194,292.5555207952892
2022-11-01,Ngalau,291.5524730493097,290.77225971977055,292.32376767255727
2022-12-01,Ngalau,291.7329629790765,290.9406193259203,292.4744441348726
2023-01-01,Ngalau,292.05191510458076,291.2793851478181,292.809311312063
2023-02-01,Ngalau,292.1455344267045,291.3630534419317,292.97463929847453
2023-03-01,Ngalau,293.68410254307594,292.95699661652355,294.40848492689224
2023-04-01,Ngalau,293.7085861579372,292.95532403512533,294.4820988693568
2023-05-01,Ngalau,292.8383252323917,292.11979571200004,293.6011411366452
2023-06-01,Ngalau,292.7946385703692,292.0203391678753,293.5671135988971
2023-07-01,Ngalau,292.6078998718209,291.8657119357945,293.32958446815815
2023-08-01,Ngalau,292.0796754300986,291.2696136616647,292.8438115504068
2023-09-01,Ngalau,291.7329973758376,290.95993755446267,292.50802078895106
2023-10-01,Ngalau,291.34531652940774,290.56927418534343,292.1115123918596
2023-11-01,Ngalau,291.20978074513306,290.44891882618566,291.9863518134242
2023-12-01,Ngalau,291.57887218793803,290.8201563385504,292.33411704550133
2024-01-01,Ngalau,291.8755155146436,291.0952003150643,292.62693720791464
2024-02-01,Ngalau,292.25713595519215,291.42608668621824,293.02107743970504
2024-03-01,Ngalau,293.31456664639,292.51800458624155,294.04358457440804
2024-04-01,Ngalau,294.6711595001658,293.93402296555587,295.44161425139254
2024-05-01,Ngalau,295.4547683264173,294.6857384365216,296.173909353705
2024-06-01,Ngalau,295.1037002073287,294.3427145231537,295.8728160316621
2024-07-01,Ngalau,295.21149444618413,294.4020603378364,295.88604387040306
2024-08-01,Ngalau,294.7085372904002,293.9035555493188,295.45425007512387
2024-09-01,Ngalau,293.46980797322493,292.713185803439,294.31098234097954
2024-10-01,Ngalau,292.89923987512566,292.1937486671783,293.65846563079987
2024-11-01,Ngalau,292.744380824844,292.01042345343154,293.5040372357845
2024-12-01,Ngalau,292.6634651290744,291.9067130576857,293.4660395564438
2025-01-01,Ngalau,293.14899755705363,292.3207610494931,293.8814712778188
2025-02-01,Ngalau,294.07738248894475,293.2822666926419,294.8493651869684
2025-03-01,Ngalau,293.97927775045844,293.16895343316634,294.73778783127125
2025-04-01,Ngalau,294.7566719233103,293.961721982837,295.5000667500633
2025-05-01,Ngalau,295.060645335626,294.3098757808232,295.8899376194289
2025-06-01,Ngalau,294.8816772137744,294.14444213181156,295.675743768885
2025-07-01,Ngalau,294.9635578563226,294.21112866233585,295.7235807278002
2025-08-01,Ngalau,294.52636003921646,293.720962305505,295.3288912468471
2025-09-01,Ngalau,293.47289150805915,292.7495148100389,294.22594804823063
2025-10-01,Ngalau,292.85825466801856,292.09615936280073,293.62759334011776
2025-11-01,Ngalau,292.59652727259646,291.7863948107025,293.3562622699869
2025-12-01,Ngalau,292.5563952298096,291.56939328856646,293.45124088038915
2026-01-01,Ngalau,292.8654020588582,291.7990202177319,293.9140960542419
2026-02-01,Ngalau,293.4849165174884,292.1276372019927,294.72198453943304
2026-03-01,Ngalau,294.3094568144666,292.7693902588688,295.70775968706926
2026-04-01,Ngalau,294.8332200955103,292.9671981651084,296.5219719895596
2026-05-01,Ngalau,294.6597805017093,292.3002738150273,296.7553069178036
2026-06-01,Ngalau,294.6598443332063,292.01337401322843,297.0236734888345
2026-07-01,Ngalau,294.71799317127864,291.59965884436974,297.45834292587693
2026-08-01,Ngalau,294.34933138291234,290.83934759826565,297.53110530069347
2026-09-01,Ngalau,293.4792092262255,289.5274856025106,297.1022636167992
2026-10-01,Ngalau,292.81512659931394,288.4021340096757,296.89300738282293
2026-11-01,Ngalau,292.44571741233835,287.8353706390378,297.06831213231317
2026-12-01,Ngalau,292.44516537327183,287.10741703596557,297.67510662575296
2027-01-01,Ngalau,292.5770407976493,286.8597932684547,298.1230730294389
2027-02-01,Ngalau,292.90031364058,286.52806383251055,298.9914594905059
2027-03-01,Ngalau,294.6463107434812,287.7517497935073,301.43507691666434
2027-04-01,Ngalau,294.9004478978265,287.2450737481828,302.31045415765954
2027-05-01,Ngalau,294.2524323330784,286.1292842763718,302.32231567189785
2027-06-01,Ngalau,294.4383992105484,285.5186068843092,303.1868760922794
2027-07-01,Ngalau,294.47495952403125,284.8547646744184,303.79272561272876
2027-08-01,Ngalau,294.1774773947441,283.9515759366441,304.28357225933587
2027-09-01,Ngalau,293.4885602248343,282.41055783667,304.3214172219122
2027-10-01,Ngalau,292.7696802342291,280.9527131436176,304.1774816396765
2027-11-01,Ngalau,292.29190533430756,279.78113893627716,304.4044473205019
2027-12-01,Ngalau,292.3297953973738,279.3202250812348,305.27445215101073
2028-01-01,Ngalau,292.2841972983499,278.15545011230637,305.67576777741476
2028-02-01,Ngalau,292.32403665706477,277.7006436920274,306.38852855539733
2028-03-01,Ngalau,293.0617366588043,277.17416947403103,307.84195001581406
2028-04-01,Ngalau,294.0765484307395,277.5052301639566,309.45683006674403
2028-05-01,Ngalau,294.86015725699264,277.2514617168032,311.72520724626884
2028-06-01,Ngalau,294.5090891379031,275.92219245739784,312.4085435140387
2028-07-01,Ngalau,294.61688337675866,275.73339637332975,313.238177945727
2028-08-01,Ngalau,294.1139262209738,273.8362777824781,313.55351828503706
2028-09-01,Ngalau,292.8751969038,272.0594161441283,313.3638043819677
2028-10-01,Ngalau,292.3046288056975,270.9142413214734,313.8534967366909
2028-11-01,Ngalau,292.14976975541913,270.25918916588085,314.52181681448513
2028-12-01,Ngalau,292.06885405964874,268.83554786149347,315.21726065806087
2029-01-01,Ngalau,292.554386487626,268.59729247628553,316.7662912304641
2029-02-01,Ngalau,293.48277141951934,268.8900307910166,318.61786251234906
2029-03-01,Ngalau,293.3846666810272,267.5621240656594,319.15690086068787
2029-04-01,Ngalau,294.16206085388205,267.993714721637,321.56446074582567
2029-05-01,Ngalau,294.4660342661991,267.0796136367821,322.8612073276778
2029-06-01,Ngalau,294.28706614434833,265.97299728467374,323.7926203349923
2029-07-01,Ngalau,294.3689467868981,265.44700966667597,324.7544570706603
2029-08-01,Ngalau,293.9317489697913,264.0574599390872,324.9964170773964
2029-09-01,Ngalau,292.87828043863226,262.7264292383699,324.80242255437975
2029-10-01,Ngalau,292.26364359859116,260.614799840576,325.069393212204
2029-11-01,Ngalau,292.00191620317105,259.3468273036167,325.9666214816995
2029-12-01,Ngalau,291.9617841603833,258.3776644202829,327.43260424574396
2030-01-01,Ngalau,292.2707909894319,258.24613658635536,328.6918772634339
2030-02-01,Ngalau,292.89030544805536,258.01422592460483,330.16848883705757
2030-03-01,Ngalau,293.7148457450425,257.5686195136209,332.2771686316027
2030-04-01,Ngalau,294.238609026085,257.9451270152597,333.8080889724669
2030-05-01,Ngalau,294.0651694322836,256.48341835672755,334.6621339132524
2030-06-01,Ngalau,294.06523326378135,255.20440931228632,335.9894547899118
2030-07-01,Ngalau,294.1233821018504,254.1649951467056,337.6932084407314
2030-08-01,Ngalau,293.7547203134868,253.14198376770537,337.94991101595565
2030-09-01,Ngalau,292.88459815679954,251.3131170711811,338.7709653522178
2019-01-01,Pasar Baru,220.64369188426951,219.96900904518353,221.29462589513284
2019-02-01,Pasar Baru,220.46768472652556,219.78695465904156,221.10981507002316
2019-03-01,Pasar Baru,220.33941977353754,219.6897919375792,220.99525297689456
2019-04-01,Pasar Baru,220.48976569567063,219.85726153658175,221.10860583995864
2019-05-01,Pasar Baru,220.93671931505926,220.26339693694993,221.58438551767688
2019-06-01,Pasar Baru,220.67212738085917,220.02939869850994,221.37112166648362
2019-07-01,Pasar Baru,220.06441339925894,219.39617393817085,220.696046142999
2019-08-01,Pasar Baru,219.88406306730096,219.15411472088584,220.5033920899018
2019-09-01,Pasar Baru,218.8143914295615,218.15902321324612,219.48420065836902
2019-10-01,Pasar Baru,218.00186619171592,217.34753964603945,218.6568826274873
2019-11-01,Pasar Baru,217.965030837212,217.30891733151498,218.63366232049492
2019-12-01,Pasar Baru,217.71304259771028,217.05470384572322,218.33189981122678
2020-01-01,Pasar Baru,218.31620767386812,217.6703495757237,218.9834704702357
2020-02-01,Pasar Baru,218.5415314428069,217.8405009402185,219.22157988470664
